target	date	time	rank	keyword	urls
01-1	2020-03-06	00:26:28	17	네이버 댓글	https://search.naver.com/search.naver?where=nexearch&query=%EB%84%A4%EC%9D%B4%EB%B2%84%20%EB%8C%93%EA%B8%80	
01-1	2020-03-06	00:26:28	18	정동원	https://search.naver.com/search.naver?where=nexearch&query=%EC%A0%95%EB%8F%99%EC%9B%90	
01-1	2020-03-06	00:26:28	19	21 브릿지: 테러 셧다운	https://search.naver.com/search.naver?where=nexearch&query=21%20%EB%B8%8C%EB%A6%BF%EC%A7%80%3A%20%ED%85%8C%EB%9F%AC%20%EC%85%A7%EB%8B%A4%EC%9A%B4	
01-1	2020-03-06	00:26:28	20	퓨리어스	https://search.naver.com/search.naver?where=nexearch&query=%ED%93%A8%EB%A6%AC%EC%96%B4%EC%8A%A4	
01-2	2020-03-06	00:26:28	01	홍준표 김태호 컷오프	https://search.naver.com/search.naver?where=nexearch&query=%ED%99%8D%EC%A4%80%ED%91%9C%20%EA%B9%80%ED%83%9C%ED%98%B8%20%EC%BB%B7%EC%98%A4%ED%94%84	
01-2	2020-03-06	00:26:28	02	통합당 홍준표	https://search.naver.com/search.naver?where=nexearch&query=%ED%86%B5%ED%95%A9%EB%8B%B9%20%ED%99%8D%EC%A4%80%ED%91%9C	
01-2	2020-03-06	00:26:28	03	부산 남구	https://search.naver.com/search.naver?where=nexearch&query=%EB%B6%80%EC%82%B0%20%EB%82%A8%EA%B5%AC	
01-2	2020-03-06	00:26:28	04	코로나19 확진자	https://search.naver.com/search.naver?where=nexearch&query=%EC%BD%94%EB%A1%9C%EB%82%9819%20%ED%99%95%EC%A7%84%EC%9E%90	
01-2	2020-03-06	00:26:28	05	김창한 펍지 대표	https://search.naver.com/search.naver?where=nexearch&query=%EA%B9%80%EC%B0%BD%ED%95%9C%20%ED%8E%8D%EC%A7%80%20%EB%8C%80%ED%91%9C	
01-2	2020-03-06	00:26:28	06	코로나19 사망자	https://search.naver.com/search.naver?where=nexearch&query=%EC%BD%94%EB%A1%9C%EB%82%9819%20%EC%82%AC%EB%A7%9D%EC%9E%90	
01-2	2020-03-06	00:26:28	07	이주영 김재경 김한표 컷오프	https://search.naver.com/search.naver?where=nexearch&query=%EC%9D%B4%EC%A3%BC%EC%98%81%20%EA%B9%80%EC%9E%AC%EA%B2%BD%20%EA%B9%80%ED%95%9C%ED%91%9C%20%EC%BB%B7%EC%98%A4%ED%94%84	
01-2	2020-03-06	00:26:28	08	이언주 부산남구을 공천	https://search.naver.com/search.naver?where=nexearch&query=%EC%9D%B4%EC%96%B8%EC%A3%BC%20%EB%B6%80%EC%82%B0%EB%82%A8%EA%B5%AC%EC%9D%84%20%EA%B3%B5%EC%B2%9C	
01-2	2020-03-06	00:26:28	09	통합당 컷오프	https://search.naver.com/search.naver?where=nexearch&query=%ED%86%B5%ED%95%A9%EB%8B%B9%20%EC%BB%B7%EC%98%A4%ED%94%84	
01-2	2020-03-06	00:26:28	10	우체국 마스크	https://search.naver.com/search.naver?where=nexearch&query=%EC%9A%B0%EC%B2%B4%EA%B5%AD%20%EB%A7%88%EC%8A%A4%ED%81%AC	
01-3	2020-03-06	00:26:28	01	케이티 페리♥올랜도 블룸	https://search.naver.com/search.naver?where=nexearch&query=%EC%BC%80%EC%9D%B4%ED%8B%B0%20%ED%8E%98%EB%A6%AC%E2%99%A5%EC%98%AC%EB%9E%9C%EB%8F%84%20%EB%B8%94%EB%A3%B8	
01-3	2020-03-06	00:26:28	02	지숙♥ 이두희	https://search.naver.com/search.naver?where=nexearch&query=%EC%A7%80%EC%88%99%E2%99%A5%20%EC%9D%B4%EB%91%90%ED%9D%AC	
01-3	2020-03-06	00:26:28	03	예지 HOME	https://search.naver.com/search.naver?where=nexearch&query=%EC%98%88%EC%A7%80%20HOME	
01-3	2020-03-06	00:26:28	04	케이티 페리 임신	https://search.naver.com/search.naver?where=nexearch&query=%EC%BC%80%EC%9D%B4%ED%8B%B0%20%ED%8E%98%EB%A6%AC%20%EC%9E%84%EC%8B%A0	
01-3	2020-03-06	00:26:28	05	우리자리 웃는게 참 아름답던	https://search.naver.com/search.naver?where=nexearch&query=%EC%9A%B0%EB%A6%AC%EC%9E%90%EB%A6%AC%20%EC%9B%83%EB%8A%94%EA%B2%8C%20%EC%B0%B8%20%EC%95%84%EB%A6%84%EB%8B%B5%EB%8D%98	
01-3	2020-03-06	00:26:28	06	이태원 클라쓰 측	https://search.naver.com/search.naver?where=nexearch&query=%EC%9D%B4%ED%83%9C%EC%9B%90%20%ED%81%B4%EB%9D%BC%EC%93%B0%20%EC%B8%A1	
01-3	2020-03-06	00:26:28	07	관중석 난입	https://search.naver.com/search.naver?where=nexearch&query=%EA%B4%80%EC%A4%91%EC%84%9D%20%EB%82%9C%EC%9E%85	
01-3	2020-03-06	00:26:28	08	방탄소년단 ON	https://search.naver.com/search.naver?where=nexearch&query=%EB%B0%A9%ED%83%84%EC%86%8C%EB%85%84%EB%8B%A8%20ON	
01-3	2020-03-06	00:26:28	09	밥블레스유2 박나래	https://search.naver.com/search.naver?where=nexearch&query=%EB%B0%A5%EB%B8%94%EB%A0%88%EC%8A%A4%EC%9C%A02%20%EB%B0%95%EB%82%98%EB%9E%98	
01-3	2020-03-06	00:26:28	10	우승하고 싶어 울산 선택	https://search.naver.com/search.naver?where=nexearch&query=%EC%9A%B0%EC%8A%B9%ED%95%98%EA%B3%A0%20%EC%8B%B6%EC%96%B4%20%EC%9A%B8%EC%82%B0%20%EC%84%A0%ED%83%9D	
03	2020-03-06	00:26:28	01	NCT 127 엔시티 127 '영웅 (英雄; Kick It)' MV	https://www.youtube.com/watch?v=2OvyA2__Eas
03	2020-03-06	00:26:28	02	원더구구 정체 탄로나다ㅋㅋ(feat.구구쌤의 최후)	https://www.youtube.com/watch?v=Pdpqt51MQGc
03	2020-03-06	00:26:28	03	[#얘가왜여기있어] 방청객 없이 공개 코미디 녹화하면 일어나는 일 vs 평소 코빅이랑 비교ㅋㅋㅋ 리액션 장인들ㅋㅋㅋ (국주의 거짓말) | #코미디빅리그 | #Diggle	https://www.youtube.com/watch?v=442WLoprAYk
03	2020-03-06	00:26:28	04	재이야 너 진짜 나 좋아해..? 이거 그냥 우결아니었어...?!?	https://www.youtube.com/watch?v=MlUckzumw7I
03	2020-03-06	00:26:28	05	미리보는 임영웅 - 미스터트롯 결승전 나의인생곡은 ? 나훈아 vs 박우철 / 2곡 모두 사랑받는 노래지만, 결승전에선 오직 1곡만! 어떤 선택을 하느냐에따라  진선미가 결정됩니다.	https://www.youtube.com/watch?v=xYLzriiYWQo
03	2020-03-06	00:26:28	06	조각난 짝사랑 & 전남친과의 조우 [총몇명의 사연낭독]	https://www.youtube.com/watch?v=ae0FhJ8G_VY
03	2020-03-06	00:26:28	07	[쿠퍼네 가족] 스마트폰은 나빠!	https://www.youtube.com/watch?v=3eaVWDyF-Ok
03	2020-03-06	00:26:28	08	장제원 추미애에 일침 "장관된지 얼마나 됐다고 왜 이렇게 시끄러워"	https://www.youtube.com/watch?v=EO9O9iojrbU
03	2020-03-06	00:26:28	09	한식 밥상을 처음 경험한 영국인들의 반응?!? (영국애기 입맛에 최애 반찬은??)	https://www.youtube.com/watch?v=X2AtZH8OIT0
03	2020-03-06	00:26:28	10	BTS (방탄소년단) 'Black Swan' Official MV	https://www.youtube.com/watch?v=0lapF4DQPKQ
03	2020-03-06	00:26:28	11	신천지 내부영상 단독 입수! '코로나 사태' 1달 전 이만희 총회장이 '버럭'하면 신도들은..."말해봐!!!"	https://www.youtube.com/watch?v=OOqdrCSEbv0
03	2020-03-06	00:26:28	12	[충격단독] '큰 인물 박근혜' 3년만의 첫 메시지!!	https://www.youtube.com/watch?v=IjEP8oJ62W8
03	2020-03-06	00:26:28	13	[BANGTAN BOMB] Jin's selfie time - BTS (방탄소년단)	https://www.youtube.com/watch?v=WS2HHargZ8Q
03	2020-03-06	00:26:28	14	옥중서신을 읽으며…김문수가 말하는 서신 (정규재 뉴스논평; 200304)	https://www.youtube.com/watch?v=YbwQwv3ddGE
03	2020-03-06	00:26:28	15	[티비냥] 진짜 욕해버리고 방청객에 사과한 박나래ㅋㅋㅋㅋ 어머 온니 그러다 감독님한테 죽어여˃ᆺ˂ | #코미디빅리그 180318 #03	https://www.youtube.com/watch?v=0HXnE-j113U
03	2020-03-06	00:26:28	16	“다 뭉쳐라” 박근혜 첫 옥중서신	https://www.youtube.com/watch?v=ULr2pBst4m4
03	2020-03-06	00:26:28	17	ITZY(있지) "WANNABE" M/V TEASER	https://www.youtube.com/watch?v=YRBGsn6M5WU
03	2020-03-06	00:26:28	18	유튜버한테 댓글 달았는데 답글 없을 때 유형ㅋㅋㅋㅋㅋ [밍꼬발랄]	https://www.youtube.com/watch?v=BhDqR23ScD4
03	2020-03-06	00:26:28	19	장제원 "추미애 법무부 장관은 왕인가? 여왕인가?" 분노한 추미애 "듣기 민망합니다! 그만 하세요!"	https://www.youtube.com/watch?v=eKVnsPMn_-I
03	2020-03-06	00:26:28	20	캐비어..내겐 너무 먼 그대	https://www.youtube.com/watch?v=nsJz3_aRFCo
03	2020-03-06	00:26:28	21	(보물섬 학예회)DJ소다님한테 직접 디제잉 배워봤습니다!ㅋㅋㅋㅋㅋ	https://www.youtube.com/watch?v=Tk1FvkA-h1M
03	2020-03-06	00:26:28	22	[3/5]박지원,이탈리아 교민,김동석,김종천,박남춘,호사카유지│김어준의 뉴스공장	https://www.youtube.com/watch?v=fL8VPWSa_0Q
03	2020-03-06	00:26:28	23	민경장군보다 못한 방송국 놈 [시켜서한다! 오늘부터 운동뚱] 2회	https://www.youtube.com/watch?v=fvQtYAm8_Sg
03	2020-03-06	00:26:28	24	드라마를 모르면 밥 굶는다?! 6문제 이상 맞혀보세요!(드라마 3탄)	https://www.youtube.com/watch?v=Q7Ku-V6ct8o
03	2020-03-06	00:26:28	25	나는.. 오요님이 좋아하는거면 다 할거야..♥	https://www.youtube.com/watch?v=gmvgOd5jQ_k
03	2020-03-06	00:26:28	26	설민석의 [삼국지] 강독 (6) ▶거문고로 15만을 막은 제갈공명? 사마의와 호로곡 전투 | 책 읽어드립니다 The Page-Turners EP.22	https://www.youtube.com/watch?v=8hzEo3msqWM
03	2020-03-06	00:26:28	27	400번 저어만드는 달고나 커피 vs 달고나 핫초코..! 과연 성공 할 수 있을까?! [예씨 yessii]	https://www.youtube.com/watch?v=-1pKlUmTwBE
03	2020-03-06	00:26:28	28	마스터 김준수가 말한다! 미스터트롯 최후의 1인은 과연 누구?ㅣ김준수 (XIA)	https://www.youtube.com/watch?v=wOcGvgMkJMc
03	2020-03-06	00:26:28	29	(일일뉴스) 윤석열, 신천지 박살 낼 계획 세웠다! / 신의한수 20.03.05	https://www.youtube.com/watch?v=jeLDdc1WP0Q
03	2020-03-06	00:26:28	30	주광덕, 추미애에 당한 대정부질의 악몽에 고성...추 “문장은 끝나게 해 달라”	https://www.youtube.com/watch?v=8yfQVwk8i1U
03	2020-03-06	00:26:28	31	르노삼성 XM3 진짜 시승기!…장단점, 가장 큰 실수는 가격책정?	https://www.youtube.com/watch?v=2BI4ooGngLE
03	2020-03-06	00:26:28	32	고난의 10년을 겪고 있는 이탈리아와 다시 불어오는 위기	https://www.youtube.com/watch?v=574y54A64_0
03	2020-03-06	00:26:28	33	[3月의 무도] 무지할 때 가장 창조적인 것이 나오는 법! 놀림과 칭찬 사이, 준하의 힙합 도전기! 🚍👑 "힙합의 신 MC민지" 1편 infinite challenge	https://www.youtube.com/watch?v=QGFbQyR9Luo
03	2020-03-06	00:26:28	34	훈련사도 포기한 강아지 샤페이 또또 2부｜내 강아지의 공격성 The aggression of my dog	https://www.youtube.com/watch?v=UULaol26dIs
03	2020-03-06	00:26:28	35	[19/20 잉글랜드 FA컵] 토트넘 vs 노리치 시티 H/L	https://www.youtube.com/watch?v=mrUC-4X5NaA
03	2020-03-06	00:26:28	36	3월4일 대한민국 발칵 뒤집은 차이나게이트 단서 포착…조작현장 / 신천지 이만희 친문 발언 영상 공개 / 식목일도 아닌데 자기사람 심는 김형오	https://www.youtube.com/watch?v=utD29071vh0
03	2020-03-06	00:26:28	37	박근혜 옥중서신, 누가 제일 크게 웃나?	https://www.youtube.com/watch?v=y7QdDFVfO_w
03	2020-03-06	00:26:28	38	(실화주의) 여친 몰래 결혼한 남자 역대급 뒤통수ㄷㄷ, 내가 다 희생한 거야~ [연애의 참견3]	https://www.youtube.com/watch?v=-_QTASCn8rg
03	2020-03-06	00:26:28	39	미국 대선후보가 한 말이 한국인의 심금을 울려버린 이유"미국에서 한국 신드롬이 몰아치는듯"	https://www.youtube.com/watch?v=8Qn3tkDhMCI
03	2020-03-06	00:26:28	40	[라디오스타 선공개] 탑골 아이돌 양준일! 라스 출연을 결심한 이유는 안영미 때문?!	https://www.youtube.com/watch?v=j7w0dmAHR6I
03	2020-03-06	00:26:28	41	슈퍼버그 저자, 한국 코로나 대처 극찬…"미국 대응은 나라 망신"	https://www.youtube.com/watch?v=WuX3hK5nzaQ
03	2020-03-06	00:26:28	42	주인을 너무 사랑한 돼지 l Pig Who Loves Her Guardian SO MUCH	https://www.youtube.com/watch?v=dBg2-Ooe-bM
03	2020-03-06	00:26:28	43	[풀버전] 스트레이트 81회 - 이만희와 신천지 / 돌아온 사법농단	https://www.youtube.com/watch?v=oGK4SUkS3sM
03	2020-03-06	00:26:28	44	[메이킹] ♥만족도 100%♥ 흥도 많고 정도 많은 돌담즈들의 찐 현실케미! #돌담즈_못보내T_T 《낭만닥터 김사부2 / 스브스캐치》	https://www.youtube.com/watch?v=GMNgHOfvWBo
03	2020-03-06	00:26:28	45	추미애 vs 장제원 '신천지 압수수색' 신경전	https://www.youtube.com/watch?v=WbkzH1rBopg
03	2020-03-06	00:26:28	46	웃는 사이에	https://www.youtube.com/watch?v=5vkaFrPKJ44
03	2020-03-06	00:26:28	47	2020년 03월 05일 목요일 생방송	https://www.youtube.com/watch?v=jYHThWGIJvE
03	2020-03-06	00:26:28	48	[박시영의눈] 느낌있는 고민정, 공감있는 이수진 그리고 비례정당, 민주당의 선택은?	https://www.youtube.com/watch?v=KlxTQafqGxI
03	2020-03-06	00:26:28	49	[뉴있저] '신천지 가족'이 직접 밝히는 현재 신도들 상황 / YTN	https://www.youtube.com/watch?v=fuCeNQXujYI
03	2020-03-06	00:26:28	50	이단과 싸워온 변상욱 기자의 신천지 줄지 않는 이유는? │변상욱의 싸이판 2	https://www.youtube.com/watch?v=FVELlQWXl-c
03	2020-03-06	00:26:28	51	미스터트롯 임영웅 어느60대노부부의 이야기	https://www.youtube.com/watch?v=iB8o1zv4zWw
03	2020-03-06	00:26:28	52	【풀버전】 임영웅 - 보랏빛 엽서 🔥미스터트롯 준결승 레전드미션🔥	https://www.youtube.com/watch?v=W7zINNUI008
03	2020-03-06	00:26:28	53	BTS (방탄소년단) 'ON' Official MV	https://www.youtube.com/watch?v=mPVDGOVjRQ0
03	2020-03-06	00:26:28	54	[스페셜] ※눈물 주의※ 레전드 걸그룹 씨야(See Ya)의 완전체 귀환 기념 '히트곡 모음.zip' 슈가맨3(SUGARMAN3)	https://www.youtube.com/watch?v=MsRnknymiaY
03	2020-03-06	00:26:28	55	BTS Performs "ON" at Grand Central Terminal for The Tonight Show	https://www.youtube.com/watch?v=MZh-w2nysuI
03	2020-03-06	00:26:28	56	[쿠퍼네 가족] 성교육은 나빠!	https://www.youtube.com/watch?v=S_tyNjqA700
03	2020-03-06	00:26:28	57	'COMEBACK' 전 세계 홀린 '방탄소년단'의 'ON' 무대	https://www.youtube.com/watch?v=e9C1WWiAdgo
03	2020-03-06	00:26:28	58	최후의 7인이 공개됩니다_미스터트롯 10회 예고	https://www.youtube.com/watch?v=3zVsEFz4k-4
03	2020-03-06	00:26:28	59	김어준의 다스뵈이다 101회 50억, 신천지 그리고 파괴적 비례정당	https://www.youtube.com/watch?v=XoKlvxmN3ME
03	2020-03-06	00:26:28	60	신천지 이만희 대국민 사과, ‘시계’와 ‘큰 절’?!(변상욱)│김어준의 뉴스공장	https://www.youtube.com/watch?v=Oad1klfHUQ8
03	2020-03-06	00:26:28	61	전세계를 홀린 '방탄소년단'의 'ON' 인기가요 컴백무대! / DIRECTOR's CUT	https://www.youtube.com/watch?v=pwD09TYSGeE
03	2020-03-06	00:26:28	62	[라리가 26R] 레알 마드리드 vs 바르셀로나 H/L	https://www.youtube.com/watch?v=YLhge4T1MUU
03	2020-03-06	00:26:28	63	[풀영상] 신천지 이만희 총회장 '코로나19' 기자회견	https://www.youtube.com/watch?v=H-5boHmeovQ
03	2020-03-06	00:26:28	64	다시보는 '신천지의 수상한 비밀'	https://www.youtube.com/watch?v=kQ7-dtjI2kc
03	2020-03-06	00:26:28	65	(다반뉴스) 박근혜전 대통령 메세지에 문재인 기절했다! / 신의한수 20.03.04	https://www.youtube.com/watch?v=QlwEYvC0GPY
03	2020-03-06	00:26:28	66	마지막 해명입니다	https://www.youtube.com/watch?v=ApwhZEkLOkU
03	2020-03-06	00:26:28	67	[YTN LIVE] 신천지 이만희 총회장 기자회견	https://www.youtube.com/watch?v=E3aiScscUJA
03	2020-03-06	00:26:28	68	신천지 교주 이만희의 전재산 총공개	https://www.youtube.com/watch?v=D-mvt8VUjhw
03	2020-03-06	00:26:28	69	[3月의 무도] 저리 가 만지지 마!!!😣 얼굴 못생겨져 만지지 마!!!!!😫 "美男이시네요" 1편  infinite challenge	https://www.youtube.com/watch?v=8TqEdYO0iRw
03	2020-03-06	00:26:28	70	BTS Carpool Karaoke	https://www.youtube.com/watch?v=T4x7sDevVTY
03	2020-03-06	00:26:28	71	응원하는유형ㅋㅋㅋ (feat.식빵 언니)	https://www.youtube.com/watch?v=gcx6zQlYmUk
03	2020-03-06	00:26:28	72	정부 때리면서 신천지엔 침묵…미래통합당 '역풍'	https://www.youtube.com/watch?v=p8bh-5gqp14
03	2020-03-06	00:26:28	73	(긴급)"이만희 체포!" 이재명 지사 출동	https://www.youtube.com/watch?v=muSW5UcfstM
03	2020-03-06	00:26:28	74	[LIVE 퀴즈쇼] ♥상JOB것을 찾습니다♥ 결방으로 뇌물 공세하는 특별 라이브!!	https://www.youtube.com/watch?v=z2ZUYkLjCDo
03	2020-03-06	00:26:28	75	이만희 "영생하나" 질문에 '버럭'…횡설수설 답변까지 (하이라이트) / SBS	https://www.youtube.com/watch?v=ZbJnH9Z3DBc
03	2020-03-06	00:26:28	76	마지막화) 5분 만에 전남친한테 최고의 복수하는 법 [엑스엑스(XX)] - EP.10	https://www.youtube.com/watch?v=EIFcWjnUhIw
03	2020-03-06	00:26:28	77	[EP.94-95] 펭수 리더십 논란 해명하겠습니다 feat. 댄스배틀 (ENG CC)	https://www.youtube.com/watch?v=m2aCuC-LU2E
03	2020-03-06	00:26:28	78	무슨 생각	https://www.youtube.com/watch?v=U1Z0YdvVLhA
03	2020-03-06	00:26:28	79	신천지 파이터가 말하는 신천지가 정체를 숨기는 이유	https://www.youtube.com/watch?v=tPdrz99MCkE
03	2020-03-06	00:26:28	80	신천지 이만희 교주가 세우려던 그들만의 왕국 / 계룡 향적산 매매의 배후는 신천지 인가? - 대전MBC 시사플러스 2013년 7월 3일	https://www.youtube.com/watch?v=fFaA_4s3IxA
03	2020-03-06	00:26:28	81	[알릴레오 라이브 22회] 방역은 과학이다! (20.03.03)	https://www.youtube.com/watch?v=9up2Hegtoaw
04	2020-03-06	00:26:28	01	마스크 제조사 이덴트, 정부 대책 반발.."생산 중단" 선언	https://search.daum.net/search?w=news&nil_search=btn&DA=NTB&enc=utf8&cluster=y&cluster_page=1&q=%EB%A7%88%EC%8A%A4%ED%81%AC%20%EC%A0%9C%EC%A1%B0%EC%82%AC%20%EC%9D%B4%EB%8D%B4%ED%8A%B8%2C%20%EC%A0%95%EB%B6%80%20%EB%8C%80%EC%B1%85%20%EB%B0%98%EB%B0%9C..%22%EC%83%9D%EC%82%B0%20%EC%A4%91%EB%8B%A8%22%20%EC%84%A0%EC%96%B8
04	2020-03-06	00:26:28	02	이탈리아 언론 "코로나19 준비 잘된 한국, 신천지로 상황 돌변"	https://search.daum.net/search?w=news&nil_search=btn&DA=NTB&enc=utf8&cluster=y&cluster_page=1&q=%EC%9D%B4%ED%83%88%EB%A6%AC%EC%95%84%20%EC%96%B8%EB%A1%A0%20%22%EC%BD%94%EB%A1%9C%EB%82%9819%20%EC%A4%80%EB%B9%84%20%EC%9E%98%EB%90%9C%20%ED%95%9C%EA%B5%AD%2C%20%EC%8B%A0%EC%B2%9C%EC%A7%80%EB%A1%9C%20%EC%83%81%ED%99%A9%20%EB%8F%8C%EB%B3%80%22
04	2020-03-06	00:26:28	03	여러 나라서 마스크에 이어 '화장지 대란'..이유는?	https://search.daum.net/search?w=news&nil_search=btn&DA=NTB&enc=utf8&cluster=y&cluster_page=1&q=%EC%97%AC%EB%9F%AC%20%EB%82%98%EB%9D%BC%EC%84%9C%20%EB%A7%88%EC%8A%A4%ED%81%AC%EC%97%90%20%EC%9D%B4%EC%96%B4%20%27%ED%99%94%EC%9E%A5%EC%A7%80%20%EB%8C%80%EB%9E%80%27..%EC%9D%B4%EC%9C%A0%EB%8A%94%3F
04	2020-03-06	00:26:28	04	BBC "한국 코로나 관련 'TMI' 정보..사회적 낙인 우려"	https://search.daum.net/search?w=news&nil_search=btn&DA=NTB&enc=utf8&cluster=y&cluster_page=1&q=BBC%20%22%ED%95%9C%EA%B5%AD%20%EC%BD%94%EB%A1%9C%EB%82%98%20%EA%B4%80%EB%A0%A8%20%27TMI%27%20%EC%A0%95%EB%B3%B4..%EC%82%AC%ED%9A%8C%EC%A0%81%20%EB%82%99%EC%9D%B8%20%EC%9A%B0%EB%A0%A4%22
04	2020-03-06	00:26:28	05	연간 550만명 가던 일본도 한국인에 '빗장'..파장에 촉각(종합2보)	https://search.daum.net/search?w=news&nil_search=btn&DA=NTB&enc=utf8&cluster=y&cluster_page=1&q=%EC%97%B0%EA%B0%84%20550%EB%A7%8C%EB%AA%85%20%EA%B0%80%EB%8D%98%20%EC%9D%BC%EB%B3%B8%EB%8F%84%20%ED%95%9C%EA%B5%AD%EC%9D%B8%EC%97%90%20%27%EB%B9%97%EC%9E%A5%27..%ED%8C%8C%EC%9E%A5%EC%97%90%20%EC%B4%89%EA%B0%81%28%EC%A2%85%ED%95%A92%EB%B3%B4%29
04	2020-03-06	00:26:28	06	"지하 주차장, 마스크 박스, 현금" 주민 신고로 덜미 잡힌 수상한 거래	https://search.daum.net/search?w=news&nil_search=btn&DA=NTB&enc=utf8&cluster=y&cluster_page=1&q=%22%EC%A7%80%ED%95%98%20%EC%A3%BC%EC%B0%A8%EC%9E%A5%2C%20%EB%A7%88%EC%8A%A4%ED%81%AC%20%EB%B0%95%EC%8A%A4%2C%20%ED%98%84%EA%B8%88%22%20%EC%A3%BC%EB%AF%BC%20%EC%8B%A0%EA%B3%A0%EB%A1%9C%20%EB%8D%9C%EB%AF%B8%20%EC%9E%A1%ED%9E%8C%20%EC%88%98%EC%83%81%ED%95%9C%20%EA%B1%B0%EB%9E%98
04	2020-03-06	00:26:28	07	마윈, 한국에 마스크 100만장 보낸다.."풍우 함께 견디자"(종합)	https://search.daum.net/search?w=news&nil_search=btn&DA=NTB&enc=utf8&cluster=y&cluster_page=1&q=%EB%A7%88%EC%9C%88%2C%20%ED%95%9C%EA%B5%AD%EC%97%90%20%EB%A7%88%EC%8A%A4%ED%81%AC%20100%EB%A7%8C%EC%9E%A5%20%EB%B3%B4%EB%82%B8%EB%8B%A4..%22%ED%92%8D%EC%9A%B0%20%ED%95%A8%EA%BB%98%20%EA%B2%AC%EB%94%94%EC%9E%90%22%28%EC%A2%85%ED%95%A9%29
04	2020-03-06	00:26:28	08	박스 채 나온 마스크 "개당 4천원".. 불안감 파는 명동의 상술	https://search.daum.net/search?w=news&nil_search=btn&DA=NTB&enc=utf8&cluster=y&cluster_page=1&q=%EB%B0%95%EC%8A%A4%20%EC%B1%84%20%EB%82%98%EC%98%A8%20%EB%A7%88%EC%8A%A4%ED%81%AC%20%22%EA%B0%9C%EB%8B%B9%204%EC%B2%9C%EC%9B%90%22..%20%EB%B6%88%EC%95%88%EA%B0%90%20%ED%8C%8C%EB%8A%94%20%EB%AA%85%EB%8F%99%EC%9D%98%20%EC%83%81%EC%88%A0
04	2020-03-06	00:26:28	09	[단독] 행인 폭행하고 파출소에선 난동..SBS 피디 체포	https://search.daum.net/search?w=news&nil_search=btn&DA=NTB&enc=utf8&cluster=y&cluster_page=1&q=%5B%EB%8B%A8%EB%8F%85%5D%20%ED%96%89%EC%9D%B8%20%ED%8F%AD%ED%96%89%ED%95%98%EA%B3%A0%20%ED%8C%8C%EC%B6%9C%EC%86%8C%EC%97%90%EC%84%A0%20%EB%82%9C%EB%8F%99..SBS%20%ED%94%BC%EB%94%94%20%EC%B2%B4%ED%8F%AC
