target	date	time	rank	keyword	urls
01-1	2020-03-03	08:21:38	12	근로장려금	https://search.naver.com/search.naver?where=nexearch&query=%EA%B7%BC%EB%A1%9C%EC%9E%A5%EB%A0%A4%EA%B8%88	
01-1	2020-03-03	08:21:38	13	2020근로장려금 신청기간	https://search.naver.com/search.naver?where=nexearch&query=2020%EA%B7%BC%EB%A1%9C%EC%9E%A5%EB%A0%A4%EA%B8%88%20%EC%8B%A0%EC%B2%AD%EA%B8%B0%EA%B0%84	
01-1	2020-03-03	08:21:38	14	근로장려금 자격요건	https://search.naver.com/search.naver?where=nexearch&query=%EA%B7%BC%EB%A1%9C%EC%9E%A5%EB%A0%A4%EA%B8%88%20%EC%9E%90%EA%B2%A9%EC%9A%94%EA%B1%B4	
01-1	2020-03-03	08:21:38	15	동상이몽 시즌2 - 너는 내 운명	https://search.naver.com/search.naver?where=nexearch&query=%EB%8F%99%EC%83%81%EC%9D%B4%EB%AA%BD%20%EC%8B%9C%EC%A6%8C2%20-%20%EB%84%88%EB%8A%94%20%EB%82%B4%20%EC%9A%B4%EB%AA%85	
01-1	2020-03-03	08:21:38	16	회혼식	https://search.naver.com/search.naver?where=nexearch&query=%ED%9A%8C%ED%98%BC%EC%8B%9D	
01-1	2020-03-03	08:21:38	17	색즉시공	https://search.naver.com/search.naver?where=nexearch&query=%EC%83%89%EC%A6%89%EC%8B%9C%EA%B3%B5	
01-1	2020-03-03	08:21:38	18	빌보드 차트	https://search.naver.com/search.naver?where=nexearch&query=%EB%B9%8C%EB%B3%B4%EB%93%9C%20%EC%B0%A8%ED%8A%B8	
01-1	2020-03-03	08:21:38	19	김승환	https://search.naver.com/search.naver?where=nexearch&query=%EA%B9%80%EC%8A%B9%ED%99%98	
01-1	2020-03-03	08:21:38	20	유은혜	https://search.naver.com/search.naver?where=nexearch&query=%EC%9C%A0%EC%9D%80%ED%98%9C	
01-2	2020-03-03	08:21:38	01	코로나 대응	https://search.naver.com/search.naver?where=nexearch&query=%EC%BD%94%EB%A1%9C%EB%82%98%20%EB%8C%80%EC%9D%91	
01-2	2020-03-03	08:21:38	02	코로나19 우려에	https://search.naver.com/search.naver?where=nexearch&query=%EC%BD%94%EB%A1%9C%EB%82%9819%20%EC%9A%B0%EB%A0%A4%EC%97%90	
01-2	2020-03-03	08:21:38	03	신천지 강제수사	https://search.naver.com/search.naver?where=nexearch&query=%EC%8B%A0%EC%B2%9C%EC%A7%80%20%EA%B0%95%EC%A0%9C%EC%88%98%EC%82%AC	
01-2	2020-03-03	08:21:38	04	슈퍼 화요일	https://search.naver.com/search.naver?where=nexearch&query=%EC%8A%88%ED%8D%BC%20%ED%99%94%EC%9A%94%EC%9D%BC	
01-2	2020-03-03	08:21:38	05	국회 경제분야 대정부질문	https://search.naver.com/search.naver?where=nexearch&query=%EA%B5%AD%ED%9A%8C%20%EA%B2%BD%EC%A0%9C%EB%B6%84%EC%95%BC%20%EB%8C%80%EC%A0%95%EB%B6%80%EC%A7%88%EB%AC%B8	
01-2	2020-03-03	08:21:38	06	코로나 위기에	https://search.naver.com/search.naver?where=nexearch&query=%EC%BD%94%EB%A1%9C%EB%82%98%20%EC%9C%84%EA%B8%B0%EC%97%90	
01-2	2020-03-03	08:21:38	07	마스크 대란	https://search.naver.com/search.naver?where=nexearch&query=%EB%A7%88%EC%8A%A4%ED%81%AC%20%EB%8C%80%EB%9E%80	
01-2	2020-03-03	08:21:38	08	박근혜 시계	https://search.naver.com/search.naver?where=nexearch&query=%EB%B0%95%EA%B7%BC%ED%98%9C%20%EC%8B%9C%EA%B3%84	
01-2	2020-03-03	08:21:38	09	신천지 확진자	https://search.naver.com/search.naver?where=nexearch&query=%EC%8B%A0%EC%B2%9C%EC%A7%80%20%ED%99%95%EC%A7%84%EC%9E%90	
01-2	2020-03-03	08:21:38	10	자가격리 중이었다	https://search.naver.com/search.naver?where=nexearch&query=%EC%9E%90%EA%B0%80%EA%B2%A9%EB%A6%AC%20%EC%A4%91%EC%9D%B4%EC%97%88%EB%8B%A4	
01-3	2020-03-03	08:21:38	01	프로배구 V리그	https://search.naver.com/search.naver?where=nexearch&query=%ED%94%84%EB%A1%9C%EB%B0%B0%EA%B5%AC%20V%EB%A6%AC%EA%B7%B8	
01-3	2020-03-03	08:21:38	02	이민호 3억원 기부	https://search.naver.com/search.naver?where=nexearch&query=%EC%9D%B4%EB%AF%BC%ED%98%B8%203%EC%96%B5%EC%9B%90%20%EA%B8%B0%EB%B6%80	
01-3	2020-03-03	08:21:38	03	훈훈한 비주얼	https://search.naver.com/search.naver?where=nexearch&query=%ED%9B%88%ED%9B%88%ED%95%9C%20%EB%B9%84%EC%A3%BC%EC%96%BC	
01-3	2020-03-03	08:21:38	04	대한독립 만세	https://search.naver.com/search.naver?where=nexearch&query=%EB%8C%80%ED%95%9C%EB%8F%85%EB%A6%BD%20%EB%A7%8C%EC%84%B8	
01-3	2020-03-03	08:21:38	05	BTS 새 앨범	https://search.naver.com/search.naver?where=nexearch&query=BTS%20%EC%83%88%20%EC%95%A8%EB%B2%94	
01-3	2020-03-03	08:21:38	06	사이클 이혜진	https://search.naver.com/search.naver?where=nexearch&query=%EC%82%AC%EC%9D%B4%ED%81%B4%20%EC%9D%B4%ED%98%9C%EC%A7%84	
01-3	2020-03-03	08:21:38	07	강다니엘 녹음 완료	https://search.naver.com/search.naver?where=nexearch&query=%EA%B0%95%EB%8B%A4%EB%8B%88%EC%97%98%20%EB%85%B9%EC%9D%8C%20%EC%99%84%EB%A3%8C	
01-3	2020-03-03	08:21:38	08	빌보드 200	https://search.naver.com/search.naver?where=nexearch&query=%EB%B9%8C%EB%B3%B4%EB%93%9C%20200	
01-3	2020-03-03	08:21:38	09	임성재 우승	https://search.naver.com/search.naver?where=nexearch&query=%EC%9E%84%EC%84%B1%EC%9E%AC%20%EC%9A%B0%EC%8A%B9	
01-3	2020-03-03	08:21:38	10	코로나19 음성	https://search.naver.com/search.naver?where=nexearch&query=%EC%BD%94%EB%A1%9C%EB%82%9819%20%EC%9D%8C%EC%84%B1	
03	2020-03-03	08:21:38	01	훈련사도 포기한 강아지 샤페이 또또 2부｜내 강아지의 공격성 The aggression of my dog	https://www.youtube.com/watch?v=UULaol26dIs
03	2020-03-03	08:21:38	02	전세계를 홀린 '방탄소년단'의 'ON' 인기가요 컴백무대! / DIRECTOR's CUT	https://www.youtube.com/watch?v=pwD09TYSGeE
03	2020-03-03	08:21:38	03	"엎드려 사죄 구합니다" 두 번 무릎 꿇은 이만희 신천지 총회장 (풀영상) / SBS	https://www.youtube.com/watch?v=cfHtYTtjTLU
03	2020-03-03	08:21:38	04	[풀영상] 신천지 이만희 총회장 '코로나19' 기자회견	https://www.youtube.com/watch?v=H-5boHmeovQ
03	2020-03-03	08:21:38	05	[EPISODE] BTS (방탄소년단) 'ON' MV Shooting Sketch	https://www.youtube.com/watch?v=bYdDxEa3us8
03	2020-03-03	08:21:38	06	방탄소년단 'ON’ 뮤직뱅크 1위 앵콜 직캠 (BTS 'ON' Encore Fancam) │ @MusicBank 200228	https://www.youtube.com/watch?v=Kc8b4cWEnLI
03	2020-03-03	08:21:38	07	신천지 교주 이만희의 전재산 총공개	https://www.youtube.com/watch?v=D-mvt8VUjhw
03	2020-03-03	08:21:38	08	[YTN LIVE] 신천지 이만희 총회장 기자회견	https://www.youtube.com/watch?v=E3aiScscUJA
03	2020-03-03	08:21:38	09	[생중계] '코로나19' 특별방송-신천지 이만희 총회장 긴급 기자회견/정부 중앙방역대책본부 정례 브리핑/국회 대정부질문	https://www.youtube.com/watch?v=tyeDg0RoSaA
03	2020-03-03	08:21:38	10	[3月의 무도] 저리 가 만지지 마!!!😣 얼굴 못생겨져 만지지 마!!!!!😫 "美男이시네요" 1편  infinite challenge	https://www.youtube.com/watch?v=8TqEdYO0iRw
03	2020-03-03	08:21:38	11	응원하는유형ㅋㅋㅋ (feat.식빵 언니)	https://www.youtube.com/watch?v=gcx6zQlYmUk
03	2020-03-03	08:21:38	12	[김광일의 입] 이인영 “똥물!” vs 심상정 “탄핵!”	https://www.youtube.com/watch?v=qie0HKbuC-c
03	2020-03-03	08:21:38	13	[라리가 26R] 레알 마드리드 vs 바르셀로나 H/L	https://www.youtube.com/watch?v=YLhge4T1MUU
03	2020-03-03	08:21:38	14	[LIVE MUG] 이만희 신천지 총회장, 긴급 기자회견 현장 / 비디오머그	https://www.youtube.com/watch?v=JqQ5V5hPVfw
03	2020-03-03	08:21:38	15	[장용진의 학익진]  ‘신천지 압수수색 못한다’던 윤석열... 사흘 만의 태세 전환, 왜?	https://www.youtube.com/watch?v=5VMc3FjMKWg
03	2020-03-03	08:21:38	16	정부 때리면서 신천지엔 침묵…미래통합당 '역풍'	https://www.youtube.com/watch?v=p8bh-5gqp14
03	2020-03-03	08:21:38	17	(긴급)신천지 이만희 소재파악 서울의소리 체포 출동 중	https://www.youtube.com/watch?v=SqhIIKYxIZo
03	2020-03-03	08:21:38	18	[Right Now] 현장영상_신천지 이만희 총회장 "신천지 대표로서 국민께 진심으로 사죄"	https://www.youtube.com/watch?v=9hl6RlAF4WI
03	2020-03-03	08:21:38	19	[요약] 마성의 매력 심교수!! 구구절절 옳은 말만 하는 카리스마 모먼트♡ 《낭만닥터 김사부2 / 스브스캐치》	https://www.youtube.com/watch?v=w8CTlMVpJuQ
03	2020-03-03	08:21:38	20	[3/2]우상호,박향,최문순,김영록,중국 자가격리자│김어준의 뉴스공장	https://www.youtube.com/watch?v=BUWdkzpMPik
03	2020-03-03	08:21:38	21	억대 연봉의 잘나가는 변호사 서동주 "이제 일보단 사랑이 고파요" (feat.보살팅♥) [무엇이든 물어보살]	https://www.youtube.com/watch?v=AnroFnu4nFo
03	2020-03-03	08:21:38	22	터키아이스크림 아저씨 VS 복싱 챔피언 누가 더 빠를까? ㅋㅋㅋㅋㅋㅋㅋㅋ	https://www.youtube.com/watch?v=UcAedwqAkF0
03	2020-03-03	08:21:38	23	3D펜으로 기미독립선언서 만들기	https://www.youtube.com/watch?v=L4KGFdIy2bc
03	2020-03-03	08:21:38	24	독일언론이 한국의 행동에 크게 놀라며 대서특필한 이유 "독일 이러는것 처음봄 동시에 한국에 관심폭발한 상황"	https://www.youtube.com/watch?v=pUc5VE56dcc
03	2020-03-03	08:21:38	25	(다반뉴스) 고등학생도 문재인 하야 폭발!!! / 신의한수 20.03.02	https://www.youtube.com/watch?v=QySN5SAsnjI
03	2020-03-03	08:21:38	26	[TV조선 LIVE] 3월 2일 (월) 뉴스특보 - 신천지 이만희, 기자회견	https://www.youtube.com/watch?v=gmuhXk-M_CQ
03	2020-03-03	08:21:38	27	여자친구가 이상합니다... l 상황극에 미친 여자친구 l 오킹TV	https://www.youtube.com/watch?v=TCBiZrszJdM
03	2020-03-03	08:21:38	28	깜놀?	https://www.youtube.com/watch?v=zIpIg0XoJLs
03	2020-03-03	08:21:38	29	[라이온즈tv] LG 트윈스  vs 삼성 라이온즈 ⚾ #스프링캠프 연습경기 다시보기 (3.2)	https://www.youtube.com/watch?v=2-oCxh1Q5vM
03	2020-03-03	08:21:38	30	긴급! 국회사무처 '문재인 탄핵' 청원 성립 선언! 2~3일 내 법사위 회부! (진성호의 직설)	https://www.youtube.com/watch?v=hpABzIA6o_w
03	2020-03-03	08:21:38	31	여동생부터 전여친이 분석한 내가 여친이 없는 이유	https://www.youtube.com/watch?v=cfrfLVBdPgs
03	2020-03-03	08:21:38	32	[사랑과 전쟁] 밤일 잘하는 남편이랑 사는 법	https://www.youtube.com/watch?v=m7OxO_eu5A4
03	2020-03-03	08:21:38	33	[핵사이다] “봤냐? 이게 바로 의사다” 한석규, ‘최강 빌런’ 최진호 퇴치 성공! ㅣ낭만닥터 김사부2(Dr. Romantic)ㅣSBS DRAMA	https://www.youtube.com/watch?v=y7In_9QgePk
03	2020-03-03	08:21:38	34	자숙하고 돌아온형한테 자숙소감 물어보깈ㅋㅋㅋㅋㅋㅋ엌	https://www.youtube.com/watch?v=YxdQGcbP1cU
03	2020-03-03	08:21:38	35	[풀영상] 신천지 이만희, 두번 큰절 "진심 사죄…큰 재앙, 하늘이 돌봐줄 것" / 연합뉴스 (Yonhapnews)	https://www.youtube.com/watch?v=KaFNTRU8-Vg
03	2020-03-03	08:21:38	36	[특집] 신천지+이단 계보, 20분 총정리	https://www.youtube.com/watch?v=FpNVaI6dU5w
03	2020-03-03	08:21:38	37	630뉴스 3월2일 문재인 탄핵 국회 상임위원회 안건심사 가시화 / 강경화의 전화 한통이 베트남 자극했나? / “중국, 조선족이 한국 여론 조작”…차이나 게이트 논란 확산	https://www.youtube.com/watch?v=3B6zG1zAhRs
03	2020-03-03	08:21:38	38	김어준의 다스뵈이다 101회 50억, 신천지 그리고 파괴적 비례정당	https://www.youtube.com/watch?v=XoKlvxmN3ME
03	2020-03-03	08:21:38	39	[다시보기]이단 신천지 교주 이만희 코로나19 관련 기자회견	https://www.youtube.com/watch?v=2NTpd3LjsZA
03	2020-03-03	08:21:38	40	애들이 나를 팔아서 모든 스트리머를 모으고 있다😨	https://www.youtube.com/watch?v=fVRfsZ3guVw
03	2020-03-03	08:21:38	41	3월 2일 10시 정규재의 텐텐뉴스	https://www.youtube.com/watch?v=n9JP2cK4jpE
03	2020-03-03	08:21:38	42	(긴급) 탄핵 청원 효력 인정!!! 3일 내 법사위각!!!! [라이브 EP45]	https://www.youtube.com/watch?v=ksQEB4sf8CU
03	2020-03-03	08:21:38	43	'증명사진'미니페이스온, '상반신 미페'로 바꾸는 가장 쉬운방법! 꿀팁 공개합니다. 피파4	https://www.youtube.com/watch?v=ZuqmLftrE0E
03	2020-03-03	08:21:38	44	취중 진실게임 중 하면 안 되는 말을 했다 [또한번 엔딩] - EP.08	https://www.youtube.com/watch?v=lTkgNyEkVLk
03	2020-03-03	08:21:38	45	미스터트롯 임영웅 보라빛엽서	https://www.youtube.com/watch?v=A5b-6TFip6k
03	2020-03-03	08:21:38	46	이과 1등 타임머신을 개발하다~?!	https://www.youtube.com/watch?v=6qvYwY1n6Q4
03	2020-03-03	08:21:38	47	[황태순-TV] 심상정의 '탄핵 협박'에 민주당은 '냉소'	https://www.youtube.com/watch?v=KVQmSVoJCYQ
03	2020-03-03	08:21:38	48	[11회 예고] 사장님, 사랑해요… 사랑한다고 〈이태원 클라쓰(Itaewon class) 〉	https://www.youtube.com/watch?v=q5jvvzZL77I
03	2020-03-03	08:21:38	49	[234회][슈퍼전파 신천지 추적!]#1	https://www.youtube.com/watch?v=zS7XGbbXXAU
03	2020-03-03	08:21:38	50	北도 심각…文 “보건 협력”	https://www.youtube.com/watch?v=pO89ubSc5w8
03	2020-03-03	08:21:38	51	【풀버전】 임영웅 - 보랏빛 엽서 🔥미스터트롯 준결승 레전드미션🔥	https://www.youtube.com/watch?v=W7zINNUI008
03	2020-03-03	08:21:38	52	미스터트롯 임영웅 어느60대노부부의 이야기	https://www.youtube.com/watch?v=iB8o1zv4zWw
03	2020-03-03	08:21:38	53	BTS (방탄소년단) 'ON' Kinetic Manifesto Film : Come Prima	https://www.youtube.com/watch?v=gwMa6gpoE9I
03	2020-03-03	08:21:38	54	BTS Performs "ON" at Grand Central Terminal for The Tonight Show	https://www.youtube.com/watch?v=MZh-w2nysuI
03	2020-03-03	08:21:38	55	[스페셜] ※눈물 주의※ 레전드 걸그룹 씨야(See Ya)의 완전체 귀환 기념 '히트곡 모음.zip' 슈가맨3(SUGARMAN3)	https://www.youtube.com/watch?v=MsRnknymiaY
03	2020-03-03	08:21:38	56	'COMEBACK' 전 세계 홀린 '방탄소년단'의 'ON' 무대	https://www.youtube.com/watch?v=e9C1WWiAdgo
03	2020-03-03	08:21:38	57	[쿠퍼네 가족] 성교육은 나빠!	https://www.youtube.com/watch?v=S_tyNjqA700
03	2020-03-03	08:21:38	58	최후의 7인이 공개됩니다_미스터트롯 10회 예고	https://www.youtube.com/watch?v=3zVsEFz4k-4
03	2020-03-03	08:21:38	59	[CHOREOGRAPHY] BTS (방탄소년단) ‘ON’ Dance Practice	https://www.youtube.com/watch?v=VkuEzN8IS_o
03	2020-03-03	08:21:38	60	다시보는 '신천지의 수상한 비밀'	https://www.youtube.com/watch?v=kQ7-dtjI2kc
03	2020-03-03	08:21:38	61	루시퍼 vs 부락토스 [총몇명 스토리]	https://www.youtube.com/watch?v=4iqJ9LUBXDc
03	2020-03-03	08:21:38	62	BTS Carpool Karaoke	https://www.youtube.com/watch?v=T4x7sDevVTY
03	2020-03-03	08:21:38	63	[LIVE 퀴즈쇼] ♥상JOB것을 찾습니다♥ 결방으로 뇌물 공세하는 특별 라이브!!	https://www.youtube.com/watch?v=z2ZUYkLjCDo
03	2020-03-03	08:21:38	64	마지막화) 5분 만에 전남친한테 최고의 복수하는 법 [엑스엑스(XX)] - EP.10	https://www.youtube.com/watch?v=EIFcWjnUhIw
03	2020-03-03	08:21:38	65	핫도그 먹는 유형ㅋㅋㅋ(feat.핫도그 맛있게 먹는 꿀팁)	https://www.youtube.com/watch?v=giLuRhO13eY
03	2020-03-03	08:21:38	66	황교안 "문 대통령, 국민께 사죄하라…그것이 최소한의 도리" / 연합뉴스 (Yonhapnews)	https://www.youtube.com/watch?v=SBvD9-pLIz4
03	2020-03-03	08:21:38	67	영국 호텔 직원이 '동양인'이라고 무시하자 그냥 호텔을 사버리는 싱가폴 1위 부자 ㅋㅋ	https://www.youtube.com/watch?v=jn5FXnZQivo
03	2020-03-03	08:21:38	68	반복되는 개학식 | 밍꼬박스-댓글 편 [밍꼬발랄]	https://www.youtube.com/watch?v=XdFruKzHYtQ
03	2020-03-03	08:21:38	69	신천지 이만희 교주가 세우려던 그들만의 왕국 / 계룡 향적산 매매의 배후는 신천지 인가? - 대전MBC 시사플러스 2013 0703	https://www.youtube.com/watch?v=fFaA_4s3IxA
03	2020-03-03	08:21:38	70	[K-Choreo 8K] 방탄소년단 직캠 'ON' (BTS Choreography) l @MusicBank 200228	https://www.youtube.com/watch?v=H98eBtKh8pg
03	2020-03-03	08:21:38	71	내 귀를 의심	https://www.youtube.com/watch?v=A-8mDYjOALo
03	2020-03-03	08:21:38	72	[유시민의 알릴레오 52회] 내가 국회의원이 될 상인가 - 윤건영 전 청와대 국정기획상황실장	https://www.youtube.com/watch?v=_vQn4xIGXQk
03	2020-03-03	08:21:38	73	제이름으로 치킨을 만드시겠다구요?	https://www.youtube.com/watch?v=-mLU8KP-8Gc
03	2020-03-03	08:21:38	74	(다반뉴스) 황교안, 문재인 면전서 사퇴 요구!!! / 신의한수 20.02.28	https://www.youtube.com/watch?v=F4ndy7afaQQ
03	2020-03-03	08:21:38	75	칙칙폭폭🚂 지옥행 열차가 출발했습니다😈 [시켜서 한다! 오늘부터 운동뚱] 1회	https://www.youtube.com/watch?v=-End9p6iqGE
03	2020-03-03	08:21:38	76	신천지 파이터가 말하는 신천지가 정체를 숨기는 이유	https://www.youtube.com/watch?v=tPdrz99MCkE
03	2020-03-03	08:21:38	77	헤어지기 1초전	https://www.youtube.com/watch?v=Kou8lc7F85c
03	2020-03-03	08:21:38	78	커플이 좋은가? vs 솔로가 좋은가?ㅋㅋㅋ (feat.급식토론)	https://www.youtube.com/watch?v=KJ7X0pyNM90
03	2020-03-03	08:21:38	79	방종이 된줄알고 김재원이 한 행동 부끄럽네요....	https://www.youtube.com/watch?v=u_Q8UzIFd1o
03	2020-03-03	08:21:38	80	2020년 첫 라이브	https://www.youtube.com/watch?v=0mwaVT8UUc0
03	2020-03-03	08:21:38	81	[골라봐야지] 고음 원곡자도 깜짝 놀란 일반인 레전드 노래실력↗ 가창력이 장난 아니십니다!!!  #슈가맨3 #JTBC봐야지	https://www.youtube.com/watch?v=-4KCL1mcvZY
03	2020-03-03	08:21:38	82	Adele - Rolling in the Deep 마인크래프트 뮤비 커버송 by 잠뜰	https://www.youtube.com/watch?v=oXsFzNIlOTE
03	2020-03-03	08:21:38	83	베테랑 형사팀 케미 모음zip 2부 [뭅뭅픽] 베테랑 l 황정민 l 장윤주 l 오달수	https://www.youtube.com/watch?v=_cxvu6koHPw
03	2020-03-03	08:21:38	84	IZ*ONE (아이즈원) - 'FIESTA' MV	https://www.youtube.com/watch?v=eDEFolvLn0A
03	2020-03-03	08:21:38	85	재벌 거인족과 서민 토르가 싸우는 2020년 현대 세상	https://www.youtube.com/watch?v=SfbFlD1AEx8
03	2020-03-03	08:21:38	86	윤정엄마표 안주 한 상 (feat.애는 재워~) [슈퍼맨이 돌아왔다/The Return of Superman] 20200223	https://www.youtube.com/watch?v=wrUe4LnSd0U
04	2020-03-03	08:21:38	01	[단독] "확진 나오면 우리 다 격리" 여직원 검사 막은 상주시 공무원들	https://search.daum.net/search?w=news&nil_search=btn&DA=NTB&enc=utf8&cluster=y&cluster_page=1&q=%5B%EB%8B%A8%EB%8F%85%5D%20%22%ED%99%95%EC%A7%84%20%EB%82%98%EC%98%A4%EB%A9%B4%20%EC%9A%B0%EB%A6%AC%20%EB%8B%A4%20%EA%B2%A9%EB%A6%AC%22%20%EC%97%AC%EC%A7%81%EC%9B%90%20%EA%B2%80%EC%82%AC%20%EB%A7%89%EC%9D%80%20%EC%83%81%EC%A3%BC%EC%8B%9C%20%EA%B3%B5%EB%AC%B4%EC%9B%90%EB%93%A4
04	2020-03-03	08:21:38	02	이만희, '코치' 대동하고도 횡설수설..신천지發 의혹 더 키웠다	https://search.daum.net/search?w=news&nil_search=btn&DA=NTB&enc=utf8&cluster=y&cluster_page=1&q=%EC%9D%B4%EB%A7%8C%ED%9D%AC%2C%20%27%EC%BD%94%EC%B9%98%27%20%EB%8C%80%EB%8F%99%ED%95%98%EA%B3%A0%EB%8F%84%20%ED%9A%A1%EC%84%A4%EC%88%98%EC%84%A4..%EC%8B%A0%EC%B2%9C%EC%A7%80%E7%99%BC%20%EC%9D%98%ED%98%B9%20%EB%8D%94%20%ED%82%A4%EC%9B%A0%EB%8B%A4
04	2020-03-03	08:21:38	03	[단독]신천지 봉사단체, 감염 퍼질때 전국 누비며 활동	https://search.daum.net/search?w=news&nil_search=btn&DA=NTB&enc=utf8&cluster=y&cluster_page=1&q=%5B%EB%8B%A8%EB%8F%85%5D%EC%8B%A0%EC%B2%9C%EC%A7%80%20%EB%B4%89%EC%82%AC%EB%8B%A8%EC%B2%B4%2C%20%EA%B0%90%EC%97%BC%20%ED%8D%BC%EC%A7%88%EB%95%8C%20%EC%A0%84%EA%B5%AD%20%EB%88%84%EB%B9%84%EB%A9%B0%20%ED%99%9C%EB%8F%99
04	2020-03-03	08:21:38	04	[채인택의 글로벌 줌업] 中일대일로 핵심 이탈리아·이란..그 길이 코로나에 막혔다	https://search.daum.net/search?w=news&nil_search=btn&DA=NTB&enc=utf8&cluster=y&cluster_page=1&q=%5B%EC%B1%84%EC%9D%B8%ED%83%9D%EC%9D%98%20%EA%B8%80%EB%A1%9C%EB%B2%8C%20%EC%A4%8C%EC%97%85%5D%20%E4%B8%AD%EC%9D%BC%EB%8C%80%EC%9D%BC%EB%A1%9C%20%ED%95%B5%EC%8B%AC%20%EC%9D%B4%ED%83%88%EB%A6%AC%EC%95%84%C2%B7%EC%9D%B4%EB%9E%80..%EA%B7%B8%20%EA%B8%B8%EC%9D%B4%20%EC%BD%94%EB%A1%9C%EB%82%98%EC%97%90%20%EB%A7%89%ED%98%94%EB%8B%A4
04	2020-03-03	08:21:38	05	광진을 오세훈 42.0% vs 고민정 46.1%..첫 여론조사 '박빙'	https://search.daum.net/search?w=news&nil_search=btn&DA=NTB&enc=utf8&cluster=y&cluster_page=1&q=%EA%B4%91%EC%A7%84%EC%9D%84%20%EC%98%A4%EC%84%B8%ED%9B%88%2042.0%25%20vs%20%EA%B3%A0%EB%AF%BC%EC%A0%95%2046.1%25..%EC%B2%AB%20%EC%97%AC%EB%A1%A0%EC%A1%B0%EC%82%AC%20%27%EB%B0%95%EB%B9%99%27
04	2020-03-03	08:21:38	06	마스크 구매행렬에 낀 코로나19 확진자..취재진 신고로 강제이송	https://search.daum.net/search?w=news&nil_search=btn&DA=NTB&enc=utf8&cluster=y&cluster_page=1&q=%EB%A7%88%EC%8A%A4%ED%81%AC%20%EA%B5%AC%EB%A7%A4%ED%96%89%EB%A0%AC%EC%97%90%20%EB%82%80%20%EC%BD%94%EB%A1%9C%EB%82%9819%20%ED%99%95%EC%A7%84%EC%9E%90..%EC%B7%A8%EC%9E%AC%EC%A7%84%20%EC%8B%A0%EA%B3%A0%EB%A1%9C%20%EA%B0%95%EC%A0%9C%EC%9D%B4%EC%86%A1
04	2020-03-03	08:21:38	07	"이렇게 사면 세금이 반으로".. 부동산 시장 때아닌 '법인 열풍'	https://search.daum.net/search?w=news&nil_search=btn&DA=NTB&enc=utf8&cluster=y&cluster_page=1&q=%22%EC%9D%B4%EB%A0%87%EA%B2%8C%20%EC%82%AC%EB%A9%B4%20%EC%84%B8%EA%B8%88%EC%9D%B4%20%EB%B0%98%EC%9C%BC%EB%A1%9C%22..%20%EB%B6%80%EB%8F%99%EC%82%B0%20%EC%8B%9C%EC%9E%A5%20%EB%95%8C%EC%95%84%EB%8B%8C%20%27%EB%B2%95%EC%9D%B8%20%EC%97%B4%ED%92%8D%27
